LogNum,host,status,logTime,CCN_STATUS,VerifyValue,Name
13710,gumstix interface,INFO    ,13.569519043,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/cc0000
13785,gumstix interface,INFO    ,13.6442558765,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/003000
13852,gumstix interface,INFO    ,13.7190549374,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/de0000
13927,gumstix interface,INFO    ,13.7857658863,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/db0000
13978,gumstix interface,INFO    ,13.8608088493,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/f00000
14019,gumstix interface,INFO    ,13.9046928883,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/004200
14062,gumstix interface,INFO    ,13.9464719296,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/e40000
14104,gumstix interface,INFO    ,13.9887080193,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/000f00
14146,gumstix interface,INFO    ,14.0310058594,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/ed0000
14188,gumstix interface,INFO    ,14.0728149414,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/000c00
14230,gumstix interface,INFO    ,14.1148068905,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/001200
14272,gumstix interface,INFO    ,14.1575009823,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/ea0000
14314,gumstix interface,INFO    ,14.1992490292,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/002700
14356,gumstix interface,INFO    ,14.2414238453,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/001e00
14398,gumstix interface,INFO    ,14.2834470272,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/000900
14445,gumstix interface,INFO    ,14.3250119686,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/e70000
14487,gumstix interface,INFO    ,14.3722839355,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/000600
14528,gumstix interface,INFO    ,14.4137878418,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/d80000
14570,gumstix interface,INFO    ,14.4554748535,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/004800
14612,gumstix interface,INFO    ,14.497191906,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/003600
14654,gumstix interface,INFO    ,14.5389399529,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/002d00
14697,gumstix interface,INFO    ,14.581786871,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/006600
14738,gumstix interface,INFO    ,14.6236569881,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/003300
14780,gumstix interface,INFO    ,14.6652519703,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/006f00
14822,gumstix interface,INFO    ,14.7077329159,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/002400
14864,gumstix interface,INFO    ,14.7492370605,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/008700
14906,gumstix interface,INFO    ,14.7911989689,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/004500
14947,gumstix interface,INFO    ,14.8326718807,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/005a00
14988,gumstix interface,INFO    ,14.8739008904,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/005400
15029,gumstix interface,INFO    ,14.9151608944,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/009600
15071,gumstix interface,INFO    ,14.9563288689,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/007800
15113,gumstix interface,INFO    ,14.9981689453,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/002100
15155,gumstix interface,INFO    ,15.0399169922,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00a200
15196,gumstix interface,INFO    ,15.081786871,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/008400
