0.063832199	1299.72	0.174149659	0.787402
0.487596371	1141.09	0.354104308	0.787402
0.882335600	671.322	0.986848072	0.787402
1.892426303	426.551	0.661768707	0.787402
2.594829931	226.137	0.650158730	0.787402
3.279795918	190.027	0.655963718	0.787402
3.953197278	256.083	0.330884353	0.787402
4.301473922	213.219	1.010068027	0.787402
5.340566893	212.941	0.661768707	0.787402
6.042970521	427.556	0.650158730	0.787402
6.704761904	566.272	0.679183673	0.787402
7.412947845	339.925	0.655963718	0.787402
8.092131519	227.729	0.667573696	0.787402
8.788730158	226.122	0.603718820	0.787402
9.450521541	504.847	0.679183673	0.787402
10.135487528	631.984	0.348299319	0.787402
10.489591836	754.375	0.336689342	0.787402
10.832086167	682.838	0.075464852	0.787402
