   83,gumstix interface,INFO    ,1326617815.31,CCN_RUN_START, , 
17506,gumstix interface,INFO    ,17.4224848747,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/240000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%01%CF9O%D8%2A%0F%00%12%01%00%00%00%00%00%00%BB6ho%01%F6%92%12b9e1%F3C%C01%15%9F%A5%17%2C%C9%AC%60%17%3B%C7%22%5B%8A%8C8
17558,gumstix interface,INFO    ,17.4328298569,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/240000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%01%CF9O%D8%2A%0F%00%12%01%00%00%00%00%00%00%BB6ho%01%F6%92%12b9e1%F3C%C01%15%9F%A5%17%2C%C9%AC%60%17%3B%C7%22%5B%8A%8C8
17566,gumstix interface,INFO    ,17.4820859432,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/2a0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%01%CF9O%EC8%0F%00%14%01%00%00%00%00%00%00%0E%1F%9Ex%F4%CD%04%9A%F9P%D5%1A%E1E%DE%E0%17%F4%D6-%CC%1E%AA%3E%07%B6%FA%90%A8%D2%D9%CE
17618,gumstix interface,INFO    ,17.4880058765,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/2a0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%01%CF9O%EC8%0F%00%14%01%00%00%00%00%00%00%0E%1F%9Ex%F4%CD%04%9A%F9P%D5%1A%E1E%DE%E0%17%F4%D6-%CC%1E%AA%3E%07%B6%FA%90%A8%D2%D9%CE
17628,gumstix interface,INFO    ,17.5434868336,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/360000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%40%13%00%00%18%01%00%00%00%00%00%00p%0A%BD%0A%2B%C8pq%DBb%D0%C88%A3%F05R8%F0%1E%3A%B5%0D%B8%E4SY%AA%5E%F5n%D7
17675,gumstix interface,INFO    ,17.5493459702,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/360000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%40%13%00%00%18%01%00%00%00%00%00%00p%0A%BD%0A%2B%C8pq%DBb%D0%C88%A3%F05R8%F0%1E%3A%B5%0D%B8%E4SY%AA%5E%F5n%D7
17690,gumstix interface,INFO    ,17.6067199707,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/300000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%D8%04%00%00%16%01%00%00%00%00%00%00%F1%D5H%C3%21Auv%BF%C0%E0b%CF%E8%D4%8A%AD%1B%8C%AA%DAg%D1%2C%D8%7C%1D%88%DB%2B%EE%EB
17738,gumstix interface,INFO    ,17.6118769646,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/300000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%D8%04%00%00%16%01%00%00%00%00%00%00%F1%D5H%C3%21Auv%BF%C0%E0b%CF%E8%D4%8A%AD%1B%8C%AA%DAg%D1%2C%D8%7C%1D%88%DB%2B%EE%EB
17745,gumstix interface,INFO    ,17.660918951,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/2d0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%01%CF9O%AF%3F%0F%00%15%01%00%00%00%00%00%00%06%0AoC%B6%C3%14%B2%BF%2CIz%CAn%E5%9F%C1%D4%3D%EA%14%95%D3%81%F0%F7%DC%C5%DB%13%F7%11
17799,gumstix interface,INFO    ,17.667083025,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/2d0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%01%CF9O%AF%3F%0F%00%15%01%00%00%00%00%00%00%06%0AoC%B6%C3%14%B2%BF%2CIz%CAn%E5%9F%C1%D4%3D%EA%14%95%D3%81%F0%F7%DC%C5%DB%13%F7%11
17807,gumstix interface,INFO    ,17.7229919434,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/330000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%1F%0C%00%00%17%01%00%00%00%00%00%00a%05%18%16e%F1%2C%F32%14%0A%E1%A7k%C9%93%B7%A7%FD%22q%24K%B0%EC%EF5%2B1%86DD
17864,gumstix interface,INFO    ,17.7291560173,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/330000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%1F%0C%00%00%17%01%00%00%00%00%00%00a%05%18%16e%F1%2C%F32%14%0A%E1%A7k%C9%93%B7%A7%FD%22q%24K%B0%EC%EF5%2B1%86DD
17872,gumstix interface,INFO    ,17.7882988453,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/3c0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%D7%21%00%00%1A%01%00%00%00%00%00%00%93%87%5B%BE%E8%01T%0D%EF%BA%9F%7B%F8%26Y%CD%01%98%CD%FD%25W%22Z%16%A4%AD%CC%01%FF%7C%16
17921,gumstix interface,INFO    ,17.7945249081,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/3c0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%D7%21%00%00%1A%01%00%00%00%00%00%00%93%87%5B%BE%E8%01T%0D%EF%BA%9F%7B%F8%26Y%CD%01%98%CD%FD%25W%22Z%16%A4%AD%CC%01%FF%7C%16
17929,gumstix interface,INFO    ,17.845031023,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/390000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%8E%1A%00%00%19%01%00%00%00%00%00%00n%22f%1Ei%5C%85%F9%3F%F7q%A7%9B%11%D8%07%FA%A1%3D-%28%063n%8At%0F%CF%B7%0B%AC%BB
17981,gumstix interface,INFO    ,17.8552849293,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/390000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%8E%1A%00%00%19%01%00%00%00%00%00%00n%22f%1Ei%5C%85%F9%3F%F7q%A7%9B%11%D8%07%FA%A1%3D-%28%063n%8At%0F%CF%B7%0B%AC%BB
17988,gumstix interface,INFO    ,17.9044189453,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/3f0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%1B%29%00%00%1B%01%00%00%00%00%00%00%18T%C6%FC%0FX%A7%04%2B3%A1f%E1%01%ABs%0D3%10%A3%FB%8Fq%3A%C50%0E%A3%BF%8Fo%DD
18032,gumstix interface,INFO    ,17.9100949764,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/3f0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%1B%29%00%00%1B%01%00%00%00%00%00%00%18T%C6%FC%0FX%A7%04%2B3%A1f%E1%01%ABs%0D3%10%A3%FB%8Fq%3A%C50%0E%A3%BF%8Fo%DD
18047,gumstix interface,INFO    ,17.9574580193,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/450000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%7C7%00%00%1D%01%00%00%00%00%00%00%F6G%0B%5E%B0%91%85a%977%D9H%C5wRb6%FFZO%B4pd%0B%19%85.%D7X%FA%2F%CE
18092,gumstix interface,INFO    ,17.9689328671,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/450000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%7C7%00%00%1D%01%00%00%00%00%00%00%F6G%0B%5E%B0%91%85a%977%D9H%C5wRb6%FFZO%B4pd%0B%19%85.%D7X%FA%2F%CE
18100,gumstix interface,INFO    ,18.0164790154,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/4b0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%5DE%00%00%1F%01%00%00%00%00%00%00%94%82w%02%9E%C5W%C2B%09%B0%A3%0C%F5%AB%F2G%DC%BE%89x%0E%E8Bq%EA%8E%B3%06%8D%F8%24
18147,gumstix interface,INFO    ,18.0270988941,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/4b0000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%5DE%00%00%1F%01%00%00%00%00%00%00%94%82w%02%9E%C5W%C2B%09%B0%A3%0C%F5%AB%F2G%DC%BE%89x%0E%E8Bq%EA%8E%B3%06%8D%F8%24
18155,gumstix interface,INFO    ,18.0709528923,NC_VERIFY,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/420000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%E2%2F%00%00%1C%01%00%00%00%00%00%00%5C%EB%23%A8%99%F2%3AE%D7%AA%E8%F6%A5c%60%FE%06%15%13%C2%8E%AC%B2%8C%A9%B9%90%EA0%81%8C%D1
18209,gumstix interface,INFO    ,18.0769948959,CONTENT_PUT,True,/ndn/ucla.edu/apps/lighting/TV1/living-room-right/setRGB/420000/%01%E2%01%DA%0A%950%81%9F0%0D%06%09%2A%86H%86%F7%0D%01%01%01%05%00%03%81%8D%000%81%89%02%81%81%00%D8%8E%5E%9F%27b%DF4%FC%A9M%F0%D3c%97%F9%20%D8%D7%8E%C2%CC%F2yp%A5%5B%FF%F8X_%212yiu%8E%B91%0C%F9W%D3S%9C%9E%0A%C6%7C%7D%E2O%AE%F32%15E%BCc%E1%B3%C3x%85%DD%8E%0B7%AB%D6%DC%0D%AD5%7F%28v%5CE%81%98%BC%ED%3CSm%FD%F7%5B_%0B%B3%0Dac%DC%B2%AA%E4%3F%D3%09%ACt%ABp%9Cg9%83Q%40sv%C2%AC%3A%88%9Fs0%FD%E2z%24%18%3F%2B%02%03%01%00%01%00%00/%40%96%1CQ%00%11borges%20controller%02%CF9O%E2%2F%00%00%1C%01%00%00%00%00%00%00%5C%EB%23%A8%99%F2%3AE%D7%AA%E8%F6%A5c%60%FE%06%15%13%C2%8E%AC%B2%8C%A9%B9%90%EA0%81%8C%D1
