1.033287981	66.5508	0.719818594	0.787402
1.776303854	77.893	2.391655328	0.787402
4.173764172	102.646	0.539863945	0.787402
4.725260770	82.7044	0.661768707	0.787402
5.392811791	77.8983	1.648616780	0.787402
7.064671201	77.7776	1.021678004	0.787402
8.097959183	77.8369	0.731428571	0.787402
8.870022675	65.5186	1.149387755	0.787402
10.025192743	81.5877	0.516643990	0.787402
10.611496598	65.4099	0.952018140	0.787402
11.569319727	66.0004	0.632743764	0.787402
12.219501133	86.1484	0.580498866	0.787402
12.805804988	90.3787	0.487619047	0.787402
13.305011337	66.4645	0.551473922	0.787402
13.879705215	87.1385	1.039092970	0.787402
14.959433106	69.1488	0.650158730	0.787402
15.644421768	116.876	0.493424036	0.787402
16.149455782	87.739	0.446984126	0.787402
16.602267573	82.6864	0.563083900	0.787402
17.200181405	123.581	0.992653061	0.787402
18.216054421	195.653	0.493424036	0.787402
18.732698412	129.449	1.526712018	0.787402
20.265192743	110.206	0.539863945	0.787402
20.845714285	185.83	0.568888888	0.787402
21.437800453	123.658	0.655963718	0.787402
22.105374149	116.647	0.760453514	0.787402
22.889070294	162.96	0.499229024	0.787402
23.399886621	209.498	0.574693877	0.787402
24.015215419	116.552	0.267029478	0.787402
24.317097505	118.623	0.226394557	0.787402
24.595714285	93.3411	0.092879818	0.787402
24.694421768	86.809	0.145124716	0.787402
24.949841269	63.9335	0.203174603	0.787402
25.187845804	69.3161	0.325079365	0.787402
25.530317460	65.8846	0.464399092	0.787402
26.023741496	77.8707	2.768979591	0.787402
28.810136054	77.8435	2.432290249	0.787402
31.248231292	77.7231	0.470204081	0.787402
31.735873015	100.558	0.278639455	0.787402
32.072539682	224.503	0.371519274	0.787402
32.502108843	82.7157	0.220589569	0.787402
32.728503401	77.9445	0.586303854	0.787402
33.326417233	77.8362	1.033287981	0.787402
34.400362811	146.992	0.400544217	0.787402
34.806689342	155.525	0.522448979	0.787402
35.369773242	77.8349	0.528253968	0.787402
35.927074829	129.604	0.696598639	0.787402
36.646870748	176.762	0.609523809	0.787402
37.285442176	132.216	0.313469387	0.787402
37.639523809	65.2432	0.667573696	0.787402
38.336145124	65.3408	0.772063492	0.787402
39.113990929	86.148	0.592108843	0.787402
39.711904761	90.5642	0.505034013	0.787402
40.228548752	115.059	0.539863945	0.787402
40.785827664	87.0126	1.068117913	0.787402
41.859750566	68.7582	0.644353741	0.787402
42.533129251	116.742	0.557278911	0.787402
43.113650793	174.448	0.655963718	0.787402
43.804421768	227.691	0.592108843	0.787402
44.437165532	126.112	0.452789115	0.787402
44.942199546	191.844	0.510839002	0.787402
45.476258503	117.89	0.388934240	0.787402
45.876825396	128.577	1.520907029	0.787402
